ORF	5m	15m	30m	4h
CAGL0F01551g	-0.454840004	-0.851905797	-2.15033755	-0.643268551
CAGL0F01573g	0.146057518	-0.166089499	-0.266272372	2.106680516
CAGL0F01595g	0.005374272	-0.046223647	-0.253577158	3.187820244
CAGL0F01639g	0.095668619	-0.308800596	-0.437051575	1.968101552
CAGL0F01661g	-0.375142663	-0.609835913	-2.119799246	0.978272749
CAGL0F01683g	0.222363792	0	0	4.87964064
CAGL0F01727g	-0.14946696	-0.170245634	-0.897720642	2.559969196
CAGL0F01793g	0.189627202	1.150561137	0.564423656	3.702463769
CAGL0F01903g	-0.041583463	-0.351054063	-0.24895521	1.451782831
CAGL0F01925g	-0.364566241	-0.916217406	-3.322303927	-2.021424688
CAGL0F02013g	0.445691131	1.22605083	1.738284235	-0.620582271
CAGL0F02079g	0.150412291	-0.24727676	-0.679561523	4.246685196
CAGL0F02145g	0.084387555	0.077801884	1.128556	-0.972715787
CAGL0F02167g	-0.824079421	-1.196874837	-0.662470095	-1.215847327
CAGL0F02255g	0.18909752	0.713483193	0.768667147	-2.39233554
CAGL0F02299g	-0.379942299	-0.604410476	-2.766810682	0.267713141
CAGL0F02343g	-0.392455352	-0.759027324	-0.724736545	-1.202426811
CAGL0F02387g	0.351382366	0.332815041	-0.700440923	-1.571753638
CAGL0F02475g	0.357585764	0.128928003	-1.013497533	0.344785844
CAGL0F02541g	-0.284840142	-1.05580154	-3.420816583	0.310971131
CAGL0F02563g	-0.386370999	-0.558126398	-3.227114973	0.860173869
CAGL0F02651g	0.622493783	0.307489596	-0.081849493	1.954077674
CAGL0F02673g	0.047548699	-0.283408926	-0.69610925	1.768857353
CAGL0F02717g	0.051727956	0.532430225	0.970311811	-3.106181063
CAGL0F02739g	-0.060622196	-0.197249963	-0.187591301	1.185360405
CAGL0F02849g	-0.312972426	-0.538069592	-2.547150616	-2.173322711
CAGL0F02871g	-0.115765555	-0.310679128	-0.587711761	2.030542295
CAGL0F02893g	0.0686828	0.14962261	0.242724112	-2.324711722
CAGL0F02915g	-0.235076911	-0.558375756	-0.408704049	-1.444865849
CAGL0F02937g	0.415004149	0.166252615	-0.015775067	4.921580645
CAGL0F03003g	-0.422993038	-0.77104946	-0.861157221	-3.0936193
CAGL0F03025g	0.035130548	-0.339179858	0.571669141	-1.431566211
CAGL0F03069g	0.202663694	0.652052052	0.862084024	-1.015074496
CAGL0F03135g	-0.078604309	0.264891575	1.144657913	-0.736747603
CAGL0F03157g	0.118751755	-0.460719161	1.235755693	2.044947911
CAGL0F03201g	0.070030626	0.070986404	1.098045089	3.023446807
CAGL0F03289g	-0.398435344	-1.009168027	-2.027063045	-0.868274427
CAGL0F03311g	0.054989182	0.332772887	0.102716185	-1.989390758
CAGL0F03399g	0.028487379	1.409337841	2.119368053	1.380764299
CAGL0F03421g	0.316562846	-0.052510805	-0.524695766	1.713069575
CAGL0F03443g	-0.16810749	0.874844682	1.005162411	0.35963931
CAGL0F03487g	0.108922328	-0.034641679	-1.032901485	-0.067412854
CAGL0F03509g	0.47820853	0.125008455	-1.683903105	0
CAGL0F03553g	0.100806551	0.185582526	0.204716866	3.032611077
CAGL0F03575g	-0.065059951	0.024843603	0.894522699	-1.450496246
CAGL0F03597g	-0.297663618	-0.177748535	-0.739556566	1.6557364
CAGL0F03619g	-0.464793745	-0.728596748	-0.149471891	-1.444641068
CAGL0F03685g	-0.11836945	-0.476557167	0.673203651	1.282025763
CAGL0F03729g	-0.243362524	0.101205843	0.587290448	1.23100176
CAGL0F03751g	-0.008984491	-0.787179895	-1.187809499	-0.459480896
CAGL0F03773g	-0.151120247	-0.259507433	-0.67209882	4.270239923
CAGL0F03795g	0.186072512	-0.087717141	-0.798823128	1.491405603
CAGL0F03817g	-0.048041744	-0.072506669	0.134719571	-1.556000073
CAGL0F03861g	-0.173804043	-0.471327326	-1.717901474	-2.596280454
CAGL0F03883g	0.258557823	0.287751004	-0.247116574	-4.797826343
CAGL0F03905g	0.021089056	-0.434324776	0.267487017	-1.039605731
CAGL0F03949g	-0.10468266	-0.295854121	-0.155833558	1.091581198
CAGL0F03993g	0.008731671	-0.092480297	-0.43894027	2.353726281
CAGL0F04037g	0.562058395	3.284509342	2.752718066	0
CAGL0F04081g	-0.784606348	-0.78917154	0.181970701	-2.46589427
CAGL0F04103g	-0.183653575	-0.559539365	-2.66242161	-0.641892777
CAGL0F04125g	-0.642583464	-0.171326027	0.152461617	-3.3199617
CAGL0F04191g	-0.042004613	0.33126375	0.651146373	-3.42477872
CAGL0F04213g	0.147651332	-0.066941047	0.378345226	-2.624524929
CAGL0F04235g	-0.166010771	-0.135082525	-0.02087803	1.03640724
CAGL0F04257g	-0.058262028	-0.083206375	-0.703554822	2.371470595
CAGL0F04279g	1.063801606	2.859598027	3.412028118	0.119640651
CAGL0F04301g	0.077269811	-0.490509103	-0.976222296	3.544925459
CAGL0F04345g	0.040553715	-0.031898145	0.662299899	-2.050149095
CAGL0F04367g	0.095970981	0.263302403	0.634519216	-1.073703635
CAGL0F04455g	-0.088857374	0.224987126	0.326249306	1.67065582
CAGL0F04543g	-0.125995067	1.707710759	1.488967118	0
CAGL0F04565g	0.348740528	-0.204519466	-0.107105109	-2.80537993
CAGL0F04587g	0.037553831	-0.284837923	-0.7716652	-1.820546046
CAGL0F04653g	-0.13656372	0.071401787	0.370453638	-1.336993295
CAGL0F04719g	0.308466527	0.909357659	2.509874718	1.312205066
CAGL0F04741g	0.302771172	0.541915576	0.599949295	-2.178078284
CAGL0F04829g	0.377839333	0.530029996	0.451746887	-2.093032592
CAGL0F04851g	-0.156715427	-0.643441121	0.986539968	-4.363393026
CAGL0F04873g	-0.145537064	-0.22729384	-0.597867382	3.691043268
CAGL0F04895g	-0.101387288	1.205681534	3.276748321	-0.273116813
CAGL0F05005g	0.055563586	-0.065704587	-0.440654633	1.692869961
CAGL0F05027g	0.034002388	-0.382905148	0.263717736	-2.657310856
CAGL0F05049g	-0.301361892	-1.01070182	-0.248547256	-1.369798692
CAGL0F05203g	0.37405542	0.222237995	-0.042373143	1.60911861
CAGL0F05335g	-0.222779479	-0.456437078	-0.162370802	-1.034058504
CAGL0F05357g	0.01759211	-0.138008798	0.190804608	1.50396131
CAGL0F05379g	-0.144979053	0.019638445	-0.726897217	1.586312433
CAGL0F05401g	-0.090663952	-0.688307491	-0.069049057	-1.102227099
CAGL0F05445g	-0.070363784	-0.078857178	0.096594653	-1.388387719
CAGL0F05467g	0.071322626	-0.165345837	-0.285989046	2.253637957
CAGL0F05533g	-0.041249799	-0.754456677	0.478556106	1.865072668
CAGL0F05555g	0.131612721	-0.208444893	-0.470809001	-1.000407666
CAGL0F05577g	0.042337829	-0.959668832	-0.593608802	1.804039011
CAGL0F05621g	-0.142580705	-1.26184749	-1.159625187	-1.144326029
CAGL0F05665g	0.035968782	-0.198222301	-0.079464095	-1.205371883
CAGL0F05687g	-0.37201709	0.18875525	-0.974313331	-1.771024098
CAGL0F05709g	-0.963656317	-2.825688579	-5.282806915	-1.009396449
CAGL0F05731g	0.062620317	-0.14143342	-0.459854554	3.476030378
CAGL0F05753g	-0.091993309	-0.666189421	-0.854438036	1.148776411
CAGL0F05775g	0.094604669	-0.182787088	0.175605041	-2.383319182
CAGL0F05797g	-0.037245224	-1.166235062	-0.487015705	-0.123729126
CAGL0F05819g	-0.201236384	-0.843777813	-1.076572117	0.949961566
CAGL0F05841g	0.061184067	-0.098267637	0.554417567	-2.667643732
CAGL0F05863g	0.144455762	0.233695297	-0.440144904	-3.290015906
CAGL0F05885g	0.363451844	-1.123009916	-1.548039147	0.531462769
CAGL0F05907g	-0.048712266	-0.451267348	-0.743535843	2.704299365
CAGL0F05929g	-0.290950524	-1.131373221	-0.454826698	-3.59145906
CAGL0F05951g	0.046527602	-0.279665489	1.37349058	-0.014902926
CAGL0F05973g	-0.328712152	0.002563972	0.91726861	-1.358675033
CAGL0F05995g	0.283441355	0.19795731	0.472786233	3.846398828
CAGL0F06017g	0.055565195	0.837604115	1.96273022	-0.402981484
CAGL0F06237g	-0.236284294	-0.603270648	-1.609189868	-0.129690683
CAGL0F06347g	-0.106633708	-0.180212759	0.156649529	1.011746005
CAGL0F06369g	-0.233193976	0.851792173	0.674881253	1.72846495
CAGL0F06391g	0.21488003	0.314765906	0.992369292	3.007252679
CAGL0F06435g	-0.045678749	-0.011732848	-1.190073763	-0.783836749
CAGL0F06479g	-0.221524711	-0.497990762	-0.674027044	1.272899858
CAGL0F06501g	0.05156545	-0.181557873	-0.981413477	2.672648001
CAGL0F06545g	-0.130869753	-0.329746425	-0.190462473	-1.262720731
CAGL0F06567g	-0.092581734	-0.361288743	0.243648271	-1.501249546
CAGL0F06589g	0.854793358	0.559030232	1.116758098	0.668675455
CAGL0F06611g	-0.242683417	-0.573908301	0.041495377	-1.340632287
CAGL0F06633g	0.078238603	0.104507888	0.546100977	1.512183328
CAGL0F06655g	0.417878935	0.74666706	1.189824253	-0.174411537
CAGL0F06677g	0.608930445	0.260162796	1.507980286	-0.572332644
CAGL0F06721g	-0.096027272	-0.16135064	-0.111256521	1.35863884
CAGL0F06743g	0.016180126	0.067918471	0.687459016	1.228622639
CAGL0F06765g	-0.036350918	-0.224371636	1.523237499	-0.805406398
CAGL0F06787g	-0.149519693	0.136767044	0.426712125	-1.235923328
CAGL0F06831g	0.051699839	0.272226032	0.106591925	-1.219243617
CAGL0F06853g	-0.255122392	-0.909243031	-3.09319799	-0.371966529
CAGL0F06875g	-0.002302806	0.569571641	1.532102537	-0.370538825
CAGL0F06919g	0.107960391	-0.165172871	1.69504696	0.463380121
CAGL0F06985g	0.054167882	-0.145494151	0.06265668	1.199512742
CAGL0F07051g	-0.336488985	-0.902737911	0.362617565	-1.292030244
CAGL0F07073g	0.269503508	0.264794566	0.113737527	5.23685556
CAGL0F07095g	0.114878003	0.187518761	-0.27041466	2.065856993
CAGL0F07183g	-0.016735951	-1.001053294	-0.400222784	0
CAGL0F07249g	0.156726042	0.14194502	-0.040110361	1.519532016
CAGL0F07293g	-0.115916335	1.401326778	2.613805088	-0.737974258
CAGL0F07337g	-0.163947156	-1.042771233	-1.733849271	0.122756046
CAGL0F07425g	-0.120685224	-0.289651187	-0.383823361	2.50156547
CAGL0F07469g	0.186679212	-0.111286994	0.933583326	1.740753134
CAGL0F07535g	0.313577644	0.674573913	1.006322701	0.634630425
CAGL0F07557g	-0.185800854	-1.431510222	-2.197680543	-0.443799274
CAGL0F07601g	0.218725373	0.380791109	1.300662325	1.370464558
CAGL0F07689g	0.076028037	0.259948497	0.427771682	-1.530100214
CAGL0F07711g	0.121037581	0.803166403	1.239072286	1.297693136
CAGL0F07821g	0.000315919	-0.038052716	1.150810271	-0.682691698
CAGL0F07865g	0.169463724	0.379222459	1.065457661	-0.102505854
CAGL0F07887g	-0.036451873	-0.118223467	-0.384297333	2.714180622
CAGL0F07931g	0.04323132	-0.144411388	0.380106231	-2.915958974
CAGL0F07975g	0.007496946	1.284605423	2.445336192	-0.772938183
CAGL0F07997g	-0.209559173	-0.779359964	-0.392662985	1.909069296
CAGL0F08063g	0.257892881	0.916386395	1.077007633	-0.965303866
CAGL0F08107g	0.475773794	0.135934812	1.891740741	-0.025818784
CAGL0F08129g	-0.21843125	-0.968579623	-4.451078087	0.515631081
CAGL0F08195g	-0.171026363	-0.852451715	0.006288441	-2.026469963
CAGL0F08217g	-0.753581317	-0.698424569	-0.774895581	-1.727253221
CAGL0F08327g	-0.288467465	-0.717336984	-0.049061257	-1.538968537
CAGL0F08371g	0.306563017	0.061200573	-0.370288645	3.462382207
CAGL0F08415g	-0.160855277	-0.339197845	-0.634649958	1.990603551
CAGL0F08437g	-0.162613751	-0.246463976	-0.530303071	2.563493219
CAGL0F08459g	-0.136598165	-0.108341142	-0.193696302	4.223438704
CAGL0F08481g	-0.078766217	-0.56150224	-0.606053698	-2.037962989
CAGL0F08503g	0.135598232	0.460764614	0.094443094	2.40881996
CAGL0F08547g	-0.148034365	-0.081024836	-0.410682859	3.666419482
CAGL0F08591g	0.064743537	0.402376683	0.207568722	2.476030378
CAGL0F08635g	-0.119487948	-0.267626662	-0.328609442	2.09494021
CAGL0F08679g	0.211916406	0.120339916	0.167711373	-2.466689889
CAGL0F08767g	1.199001591	0.104124577	0.987863737	1.128107074
CAGL0F08855g	-0.134700793	0.330364543	0.560848778	1.148940578
CAGL0F08965g	-0.154073586	-0.253959979	-0.962973725	2.485301037
CAGL0F08987g	-0.330361894	-0.268234208	0.60573707	-2.349013779
CAGL0F09009g	-0.812308936	-1.355630923	-2.109585954	0.180574494
CAGL0F09031g	0.321728726	0.232491763	0.086626347	3.253637956
CAGL0F09075g	-0.078832112	0.268426585	-0.5771316	-1.548366998
CAGL0F09097g	-0.173369942	2.121336866	2.312546038	1.759398626
CAGL0F09141g	-0.138246497	-0.157667265	0.339694523	-2.041817927
CAGL0F09163g	-0.05415468	0.148907091	1.007537701	-0.884637139
CAGL0F09207g	0.058740447	0.401904634	0.605300392	1.748433632
CAGL0F09273g	0.252836176	0.548806786	1.59652224	0
CAGL0G00110g	0.198296056	1.316221581	1.558961723	0
CAGL0G00132g	0.341233838	1.324585039	0.304863587	0
CAGL0G00176g	0.041991635	0.302605795	0.380550082	-1.240740472
CAGL0G00242g	-0.092529112	-0.00246414	-0.294468099	-1.269801627
CAGL0G00374g	-0.05663614	-0.104930529	-0.234549772	3.35237191
CAGL0G00440g	-0.009449343	-0.171638121	-0.748750164	3.145044435
CAGL0G00462g	-0.201236298	-0.383445873	0.726746465	-3.068290139
CAGL0G00484g	-0.507524822	-1.412033729	-4.218327653	0.60727491
CAGL0G00506g	0.255801692	0.00366256	0.197481632	1.262132751
CAGL0G00660g	-0.279446091	-0.353414686	-1.029899904	0.06180727
CAGL0G00682g	-0.119936011	-0.14781416	-0.322623944	3.252791056
CAGL0G00726g	-0.061544828	-0.01724183	0.398616299	3.179428757
CAGL0G00748g	-0.354344013	-1.038939031	-1.243892777	0.657360142
CAGL0G00836g	0.654601486	0.463238552	-0.498889357	-2.331324544
CAGL0G00858g	-0.080912291	0.159923363	-0.401260755	1.827425382
CAGL0G00902g	-0.189565753	-0.245338791	-0.677791515	1.149195461
CAGL0G00946g	-0.195973205	-0.362617463	0.946541423	3.07594322
CAGL0G00968g	0.156052471	0.478219791	1.357076264	0.276674009
CAGL0G00990g	0.18860337	0.366567586	-0.10433064	3.954998123
CAGL0G01012g	0.57564458	1.471760863	0.474707656	0
CAGL0G01034g	0.061490727	-0.086794568	-0.531822356	1.307934409
CAGL0G01056g	-0.333324008	-0.494289383	-1.208885669	0
CAGL0G01078g	0.282278407	0.248237898	-0.067424962	5.86361928
CAGL0G01166g	0.374111906	0.547995074	-0.888407293	2.093970201
CAGL0G01210g	0.175040249	0.547412421	1.360445066	-0.319713254
CAGL0G01232g	0.00137029	-0.108043987	0.568713473	-1.186573356
CAGL0G01254g	-0.123402766	-0.033648428	-0.415340042	2.635170656
CAGL0G01276g	-0.08513504	-0.623866024	-1.639348858	0.561760252
CAGL0G01320g	0.253385184	0.171560486	0.834355616	-2.353828043
CAGL0G01342g	-0.100552283	0.342188526	1.248014148	-0.544804493
CAGL0G01386g	-0.051433733	-0.231449178	-0.754383431	-2.191062521
CAGL0G01452g	-0.141880797	0.068487654	-0.166664758	3.437489915
CAGL0G01474g	0.221962788	1.957516727	1.505878617	-0.821834012
CAGL0G01496g	-0.030273474	-0.221162884	0.07628725	1.419446849
CAGL0G01540g	0.047832942	0.90707559	-0.10193096	-1.800478593
CAGL0G01562g	-0.060050864	-0.351303256	-0.448378819	2.808226807
CAGL0G01584g	-0.190108114	-0.405460909	-0.677330243	1.906211362
CAGL0G01628g	-0.250513225	-0.462331002	-1.16998957	-0.537299207
CAGL0G01694g	0.456753253	0.978847066	1.342476969	-0.614874878
CAGL0G01716g	0.210599323	0.164980762	-0.214433904	-1.553455062
CAGL0G01760g	-0.030304236	-0.130580244	0.146198987	3.122357641
CAGL0G01826g	0.156446183	0.009747099	-0.306914131	4.713314245
CAGL0G01848g	0.147397295	-0.434840714	-0.209623457	1.6719806
CAGL0G01870g	0.254611458	0.458700849	1.465231751	0
CAGL0G01881g	0.255111527	0.111107948	1.073749307	-0.591920539
CAGL0G01903g	-0.275852405	-0.173822844	1.623494344	0.072609145
CAGL0G01925g	-0.041060216	-0.377477489	1.362914898	2.358673427
CAGL0G01947g	0.141511493	0.199999334	0.597959933	-2.222800088
CAGL0G01991g	-0.134642643	-0.656180653	-3.145262341	-0.936186603
CAGL0G02013g	-0.077899718	-0.408530037	-1.718727856	-1.728122926
CAGL0G02057g	0.339320868	2.165737459	0.003316945	0.137945266
CAGL0G02079g	-0.060669772	0.126499888	-0.036211755	4.1295661
CAGL0G02211g	0.062007685	-0.26050482	-0.51758643	-2.550032848
CAGL0G02321g	-0.043044887	0.214901454	1.93299372	0.756138297
CAGL0G02365g	-0.104710539	0.55859168	0.901092531	-1.820170082
CAGL0G02409g	0.01641185	-0.289150867	-3.175513495	0.723693298
CAGL0G02453g	0.394652696	0.510718289	-1.082273553	-0.034117998
CAGL0G02475g	0.167510315	0.179088641	0.382744088	2.138093311
CAGL0G02541g	0.191497203	-0.790291839	0.252088394	-1.749428347
CAGL0G02563g	0.666571584	0.421927127	0.452264644	-5.844394126
CAGL0G02585g	0.138387144	0.01038332	0.610125183	4.604966967
CAGL0G02629g	-0.308641696	-1.100420518	-3.647710323	0.128107073
CAGL0G02695g	-0.080971487	-0.476399229	1.272567344	-0.270929946
CAGL0G02739g	-1.674379711	-0.349834675	1.928383855	-2.653252639
CAGL0G02827g	0.08369072	0.144681762	0.856897132	-2.642436883
CAGL0G02915g	-0.046507376	-0.110680259	0.370599363	-2.599938159
CAGL0G02937g	-0.238290711	0.33303542	1.441672845	-0.775249005
CAGL0G02959g	-0.281385474	-0.334289253	-0.000875157	-1.344052849
CAGL0G03047g	-0.11238543	-1.554726917	-0.118513886	-0.625437262
CAGL0G03135g	-0.193924926	-1.226662801	-1.752194634	0.34513631
CAGL0G03223g	-0.10572494	-1.215839029	-0.257209533	0.670425237
CAGL0G03267g	0.033597738	0.504483707	-0.673743045	1.868753291
CAGL0G03311g	-0.008197957	-0.102805034	-0.991355072	4.295721684
CAGL0G03333g	-0.36730538	-0.314763821	-1.048981966	0.629504858
CAGL0G03377g	-0.145211638	-1.457617398	-1.602441674	-1.331324545
CAGL0G03421g	0.153136133	0.950899888	1.151537743	-0.138152262
CAGL0G03509g	0.008627698	-0.048849074	-0.003901562	-1.99127978
CAGL0G03531g	-1.280265194	1.564142137	0.197112074	-2.976311816
CAGL0G03553g	-0.238618179	-0.617450891	0.274479606	-1.71718201
CAGL0G03575g	-0.084535644	-0.036592398	-0.210886232	3.179131919
CAGL0G03597g	0.014711493	-0.725971366	-0.837822219	5.04949724
CAGL0G03641g	0.199848796	0.158373783	-0.683184603	1.099744574
CAGL0G03685g	-0.095512734	0.257680896	0.23751989	1.831295656
CAGL0G03751g	0.086535114	-0.197089616	-0.387737341	2.460923485
CAGL0G03795g	-0.307866	-0.003047758	0.051546939	2.565135394
CAGL0G03905g	0.00242977	0.202703172	-1.295038666	-1.477801467
CAGL0G03927g	0.18152747	-0.120429805	-2.828373389	0.844165343
CAGL0G03993g	-0.339042334	0	0	-2.331324545
CAGL0G04081g	-0.13746107	-0.441921242	0.925596618	-1.215847327
CAGL0G04103g	-0.07227286	0.035347624	0.393017155	1.306830896
CAGL0G04125g	-0.183594379	0.327468825	-0.585780373	-2.231523937
CAGL0G04147g	0.271891742	0.799863912	0.541365501	-1.130357121
CAGL0G04169g	0.129263165	0.023556996	0.408692767	-2.578452559
CAGL0G04213g	-0.177902764	0.268083631	2.019259481	4.457805538
CAGL0G04345g	0.145059083	0.359166744	0.360548676	-1.697286052
CAGL0G04367g	-0.002060578	0.012917229	-0.350706858	2.273171487
CAGL0G04411g	0.125903428	-0.488052432	-3.425023805	0.961126349
CAGL0G04433g	-0.338183277	-0.098302132	-0.407574999	3.852558915
CAGL0G04455g	0.211350012	0	0.068348436	-3.916287045
CAGL0G04499g	-0.504773879	-1.124836268	-2.721316852	0.768939579
CAGL0G04521g	-0.169675625	-0.747278204	0.080917359	1.281038394
CAGL0G04543g	-0.326308962	-0.347490588	0.056760888	-1.919373025
CAGL0G04565g	0.117289819	-0.438435359	-0.889112491	2.587538693
CAGL0G04609g	-0.125131997	-0.533816685	0.727877342	-2.975625713
CAGL0G04631g	-0.10992621	-0.404176671	-1.441097907	0.808752216
CAGL0G04653g	-0.226166989	-1.109400462	-0.296585759	0
CAGL0G04675g	-0.009526032	-1.2522109	0.722930127	-0.399488935
CAGL0G04741g	0.309335094	0.507793041	-0.300826201	1.421452211
CAGL0G04763g	-0.80102673	-1.217863564	-3.621446913	-3.842730438
CAGL0G04785g	-0.767948962	-0.927914684	-1.480667359	-3.553716966
CAGL0G04829g	0.164100069	0.849233244	2.174986344	0.867061222
CAGL0G04851g	0.130903877	0.076952011	-0.834003745	6.540440714
CAGL0G04895g	-0.066153942	0.398111111	1.167884719	-0.885636833
CAGL0G04917g	-0.094039059	0.898889231	1.888871194	0.584329994
CAGL0G04939g	0.271289832	0.124837908	0.078794999	2.484592392
CAGL0G04983g	-0.299581966	-0.948016823	-3.205946716	0.958182073
CAGL0G05027g	0.03163296	-0.033326048	-0.217699151	3.224444426
CAGL0G05071g	0.390701425	0.222591672	-0.656323339	2.31338317
CAGL0G05093g	-0.1444833	0.350448958	1.308276573	-0.177194322
CAGL0G05115g	-0.157191518	-0.245022665	-0.843395986	1.747863907
CAGL0G05159g	-0.364549685	-0.357061431	-0.668048255	-1.644985023
CAGL0G05181g	-0.175902769	-0.075026054	1.198955386	0
CAGL0G05225g	-0.108457185	-0.129857751	-0.190225059	-1.170004561
CAGL0G05247g	0.085723155	1.06993503	3.18825717	-0.276301637
CAGL0G05313g	-0.101476962	-0.255543127	-1.197109676	-0.777379801
CAGL0G05335g	0.413085604	0.50887578	1.707562819	3.364237391
CAGL0G05379g	-0.061428146	-0.770969094	-1.820678402	0.446283034
CAGL0G05423g	-0.992983074	-1.547985573	-0.368114186	-0.584090615
CAGL0G05445g	-0.01143758	-0.274818094	-0.92203305	2.723288147
CAGL0G05467g	-0.325841188	-1.471193635	-0.889261267	0.563322456
CAGL0G05489g	-0.184198304	-0.377710309	-0.072933117	2.460993466
CAGL0G05511g	0.231128013	-0.193233205	1.099174253	0.763544888
CAGL0G05522g	1.030180478	0.713177214	0.01628396	0
CAGL0G05544g	-0.569894365	0.127662861	0.382873054	-5.942601941
CAGL0G05566g	0.345577836	-0.221152163	0.335918607	-4.062880985
CAGL0G05610g	0.076872503	0.435456306	1.273776655	1.356985244
CAGL0G05654g	0.243140306	-0.433354889	0.445685103	1.092917646
CAGL0G05720g	-0.872185092	-1.303889686	0.060169119	-1.640345156
CAGL0G05742g	-0.214487194	-0.670843453	-3.566763098	-1.514188602
CAGL0G05764g	-0.546627783	-0.521943118	-2.476745855	-1.672853374
CAGL0G05808g	-0.329644384	-1.537980957	-1.656505351	0.728880089
CAGL0G05852g	0.069793698	-0.386898735	-0.973478362	2.149220061
CAGL0G05940g	0.012323552	-0.13315834	0.049146302	3.90329333
CAGL0G05984g	-0.988403797	-2.893327715	-1.518435033	-0.785755482
CAGL0G06006g	0.20600332	0.324468882	-0.089302803	-3.416636407
CAGL0G06028g	0.036826466	-0.044665213	-0.514275023	-1.758091898
CAGL0G06050g	0.161925379	-0.527693635	-0.555145153	-3.272146609
CAGL0G06072g	0.124876859	0.173028805	0.751300587	-2.330199417
CAGL0G06116g	-0.171900833	-0.208785706	0.096239552	2.410142442
CAGL0G06182g	0.233640652	5.065752463	4.541454546	1.866763987
CAGL0G06248g	-0.270287834	-1.084237866	-4.944213496	-1.415799113
CAGL0G06270g	0.010717186	-0.484975009	-0.602115783	2.12678834
